experiment_id,timestamp,host,in_num,in_unit,out_num,out_unit,in_pac_num,in_pac_unit,out_pac_num,out_pac_unit
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366992,s1-eth6,0.03,Mb/s,1.52,Mb/s,64.0,p/s,71.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,total,4.75,Mb/s,4.60,Mb/s,425.0,p/s,418.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,ens4,0.01,Mb/s,0.02,Mb/s,18.0,p/s,19.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,s1-eth1,2.29,Mb/s,0.05,Mb/s,103.0,p/s,91.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,s1-eth2,1.19,Mb/s,0.03,Mb/s,60.0,p/s,47.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,s1-eth3,1.16,Mb/s,0.03,Mb/s,60.0,p/s,45.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,s1-eth4,0.05,Mb/s,2.20,Mb/s,92.0,p/s,99.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,s1-eth5,0.02,Mb/s,1.19,Mb/s,46.0,p/s,60.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366993,s1-eth6,0.03,Mb/s,1.10,Mb/s,46.0,p/s,57.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,total,4.66,Mb/s,4.44,Mb/s,411.0,p/s,397.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,ens4,0.01,Mb/s,0.02,Mb/s,17.0,p/s,16.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,s1-eth1,1.84,Mb/s,0.04,Mb/s,83.0,p/s,72.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,s1-eth2,1.93,Mb/s,0.04,Mb/s,87.0,p/s,71.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,s1-eth3,0.78,Mb/s,0.02,Mb/s,47.0,p/s,31.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,s1-eth4,0.04,Mb/s,1.86,Mb/s,75.0,p/s,84.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,s1-eth5,0.04,Mb/s,1.79,Mb/s,72.0,p/s,81.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366994,s1-eth6,0.02,Mb/s,0.67,Mb/s,30.0,p/s,42.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,total,3.05,Mb/s,2.95,Mb/s,304.0,p/s,296.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,ens4,0.01,Mb/s,0.02,Mb/s,17.0,p/s,17.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,s1-eth1,1.29,Mb/s,0.03,Mb/s,65.0,p/s,53.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,s1-eth2,1.01,Mb/s,0.02,Mb/s,54.0,p/s,41.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,s1-eth3,0.67,Mb/s,0.02,Mb/s,44.0,p/s,29.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,s1-eth4,0.03,Mb/s,1.23,Mb/s,52.0,p/s,62.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,s1-eth5,0.02,Mb/s,0.99,Mb/s,42.0,p/s,52.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366995,s1-eth6,0.02,Mb/s,0.65,Mb/s,30.0,p/s,42.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,total,3.42,Mb/s,5.00,Mb/s,330.0,p/s,814.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,ens4,0.02,Mb/s,1.76,Mb/s,25.0,p/s,521.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,s1-eth1,1.03,Mb/s,0.02,Mb/s,58.0,p/s,43.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,s1-eth2,1.13,Mb/s,0.02,Mb/s,56.0,p/s,44.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,s1-eth3,1.16,Mb/s,0.02,Mb/s,56.0,p/s,44.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,s1-eth4,0.02,Mb/s,0.97,Mb/s,44.0,p/s,55.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,s1-eth5,0.03,Mb/s,1.08,Mb/s,47.0,p/s,54.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366996,s1-eth6,0.02,Mb/s,1.12,Mb/s,44.0,p/s,53.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,total,5.74,Mb/s,5.58,Mb/s,491.0,p/s,484.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,ens4,0.01,Mb/s,0.02,Mb/s,18.0,p/s,24.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,s1-eth1,2.05,Mb/s,0.04,Mb/s,95.0,p/s,70.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,s1-eth2,2.07,Mb/s,0.04,Mb/s,96.0,p/s,80.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,s1-eth3,1.50,Mb/s,0.03,Mb/s,71.0,p/s,54.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,s1-eth4,0.04,Mb/s,1.95,Mb/s,72.0,p/s,90.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,s1-eth5,0.04,Mb/s,2.07,Mb/s,81.0,p/s,97.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366997,s1-eth6,0.03,Mb/s,1.44,Mb/s,58.0,p/s,69.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,total,5.41,Mb/s,5.37,Mb/s,492.0,p/s,482.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,ens4,0.01,Mb/s,0.01,Mb/s,17.0,p/s,16.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,s1-eth1,2.32,Mb/s,0.05,Mb/s,109.0,p/s,91.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,s1-eth2,2.17,Mb/s,0.05,Mb/s,100.0,p/s,85.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,s1-eth3,0.79,Mb/s,0.02,Mb/s,44.0,p/s,37.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,s1-eth4,0.05,Mb/s,2.33,Mb/s,96.0,p/s,110.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,s1-eth5,0.05,Mb/s,2.15,Mb/s,88.0,p/s,99.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366998,s1-eth6,0.02,Mb/s,0.76,Mb/s,38.0,p/s,44.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,total,4.03,Mb/s,3.78,Mb/s,365.0,p/s,350.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,ens4,0.01,Mb/s,0.02,Mb/s,20.0,p/s,20.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,s1-eth1,0.86,Mb/s,0.02,Mb/s,47.0,p/s,36.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,s1-eth2,1.63,Mb/s,0.03,Mb/s,80.0,p/s,62.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,s1-eth3,1.45,Mb/s,0.03,Mb/s,65.0,p/s,52.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,s1-eth4,0.02,Mb/s,0.81,Mb/s,36.0,p/s,45.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,s1-eth5,0.03,Mb/s,1.51,Mb/s,64.0,p/s,74.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648366999,s1-eth6,0.03,Mb/s,1.35,Mb/s,53.0,p/s,61.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,total,3.94,Mb/s,5.56,Mb/s,368.0,p/s,850.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,ens4,0.02,Mb/s,1.75,Mb/s,22.0,p/s,511.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,s1-eth1,0.95,Mb/s,0.02,Mb/s,52.0,p/s,38.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,s1-eth2,1.78,Mb/s,0.04,Mb/s,81.0,p/s,71.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,s1-eth3,1.10,Mb/s,0.02,Mb/s,58.0,p/s,44.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,s1-eth4,0.02,Mb/s,0.92,Mb/s,39.0,p/s,51.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,s1-eth5,0.04,Mb/s,1.79,Mb/s,73.0,p/s,82.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367000,s1-eth6,0.02,Mb/s,1.01,Mb/s,43.0,p/s,53.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,total,3.94,Mb/s,3.82,Mb/s,371.0,p/s,370.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,ens4,0.01,Mb/s,0.03,Mb/s,20.0,p/s,25.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,s1-eth1,1.40,Mb/s,0.03,Mb/s,67.0,p/s,58.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,s1-eth2,1.57,Mb/s,0.03,Mb/s,75.0,p/s,62.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,s1-eth3,0.87,Mb/s,0.02,Mb/s,48.0,p/s,38.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,s1-eth4,0.03,Mb/s,1.37,Mb/s,58.0,p/s,66.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,s1-eth5,0.04,Mb/s,1.50,Mb/s,64.0,p/s,73.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367001,s1-eth6,0.02,Mb/s,0.85,Mb/s,39.0,p/s,48.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,total,2.02,Mb/s,2.07,Mb/s,198.0,p/s,194.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,ens4,0.01,Mb/s,0.01,Mb/s,16.0,p/s,14.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,s1-eth1,0.56,Mb/s,0.01,Mb/s,27.0,p/s,26.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,s1-eth2,1.16,Mb/s,0.03,Mb/s,56.0,p/s,46.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,s1-eth3,0.24,Mb/s,0.01,Mb/s,12.0,p/s,11.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,s1-eth4,0.01,Mb/s,0.58,Mb/s,27.0,p/s,28.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,s1-eth5,0.03,Mb/s,1.16,Mb/s,48.0,p/s,56.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367002,s1-eth6,0.01,Mb/s,0.26,Mb/s,12.0,p/s,13.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,total,0.35,Mb/s,0.36,Mb/s,40.0,p/s,56.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,ens4,0.01,Mb/s,0.01,Mb/s,7.0,p/s,7.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,s1-eth1,0.00,Mb/s,0.00,Mb/s,1.0,p/s,3.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,s1-eth2,0.33,Mb/s,0.01,Mb/s,15.0,p/s,17.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,s1-eth3,0.00,Mb/s,0.00,Mb/s,1.0,p/s,3.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,5.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,s1-eth5,0.01,Mb/s,0.33,Mb/s,15.0,p/s,18.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367003,s1-eth6,0.00,Mb/s,0.00,Mb/s,1.0,p/s,3.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,total,0.01,Mb/s,0.01,Mb/s,8.0,p/s,8.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,ens4,0.01,Mb/s,0.01,Mb/s,8.0,p/s,8.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,s1-eth1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,s1-eth3,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367004,s1-eth6,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,total,0.01,Mb/s,0.01,Mb/s,8.0,p/s,7.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,ens4,0.01,Mb/s,0.01,Mb/s,8.0,p/s,7.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,s1-eth1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,s1-eth3,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-42-50_cubic_3hosts_dealy=10ms_loss=3_bw=10_duration=30,1648367005,s1-eth6,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,total,25.08,Mb/s,24.85,Mb/s,2088.0,p/s,2161.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,ens4,0.02,Mb/s,0.03,Mb/s,24.0,p/s,34.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,s1-eth1,8.24,Mb/s,0.18,Mb/s,360.0,p/s,344.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,s1-eth2,8.16,Mb/s,0.18,Mb/s,358.0,p/s,340.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,s1-eth3,8.13,Mb/s,0.18,Mb/s,356.0,p/s,336.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,s1-eth4,0.18,Mb/s,8.14,Mb/s,334.0,p/s,369.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,s1-eth5,0.18,Mb/s,8.08,Mb/s,331.0,p/s,371.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366318,s1-eth6,0.17,Mb/s,8.05,Mb/s,325.0,p/s,367.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,total,30.05,Mb/s,30.10,Mb/s,2508.0,p/s,2595.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,ens4,0.02,Mb/s,0.02,Mb/s,20.0,p/s,20.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,s1-eth1,9.79,Mb/s,0.22,Mb/s,425.0,p/s,416.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,s1-eth2,9.79,Mb/s,0.23,Mb/s,424.0,p/s,419.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,s1-eth3,9.81,Mb/s,0.23,Mb/s,426.0,p/s,421.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,s1-eth4,0.21,Mb/s,9.80,Mb/s,402.0,p/s,442.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,s1-eth5,0.21,Mb/s,9.80,Mb/s,404.0,p/s,436.0,p/s
2022-03-27-07-31-57_cubic_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366319,s1-eth6,0.22,Mb/s,9.80,Mb/s,407.0,p/s,441.0,p/s
